学者肌,e,〜である・になる（評価・感情）主観
学習意欲,p,〜がある・高まる（存在・性質）
学習機会,p,〜がある・高まる（存在・性質）
学習効果,p,〜がある・高まる（存在・性質）
学習障害,n,〜がある・高まる（存在・性質）
学習能力,p,〜がある・高まる（存在・性質）
学殖,e,〜がある・高まる（存在・性質）
学生たち,e,〜である・になる（状態）客観
学生生活,e,〜がある・高まる（存在・性質）
学生達,e,〜である・になる（状態）客観
学徳,p,〜がある・高まる（存在・性質）
学費,e,〜がある・高まる（存在・性質）
学力,p,〜がある・高まる（存在・性質）
学力低下,n,〜する（行為）
学歴,p,〜がある・高まる（存在・性質）
学歴詐称,n,〜する（行為）
楽,p,〜である・になる（評価・感情）主観
楽しさ,p,〜がある・高まる（存在・性質）
楽しみ,p,〜がある・高まる（存在・性質）
楽園,p,〜である・になる（評価・感情）主観
楽楽,p,〜である・になる（評価・感情）主観
楽観,e,〜する（行為）
楽士,e,〜である・になる（状態）客観
楽師,e,〜である・になる（状態）客観
楽勝,p,〜する（出来事）
楽人,e,〜である・になる（状態）客観
楽天,e,〜する（行為）
楽天市場,e,〜である・になる（状態）客観
顎,e,〜である・になる（状態）客観
顎関節症,n,〜である・になる（状態）客観
掛け声倒れ,n,〜である・になる（評価・感情）主観
掛け倒れ,n,〜である・になる（評価・感情）主観
割り増し,e,〜がある・高まる（存在・性質）
割れ目,e,〜がある・高まる（存在・性質）
割安,p,〜である・になる（評価・感情）主観
割高,n,〜である・になる（評価・感情）主観
割高感,n,〜がある・高まる（存在・性質）
喝采,e,〜する（行為）
活,p,〜がある・高まる（存在・性質）
活気,p,〜がある・高まる（存在・性質）
活況,p,〜する（出来事）
活劇,e,〜である・になる（状態）客観
活字離れ,n,〜する（出来事）
活性,p,〜する（出来事）
活性化,p,〜する（出来事）
活動,p,〜する（行為）
活動家,e,〜である・になる（状態）客観
活動資金,p,〜がある・高まる（存在・性質）
活動力,p,〜がある・高まる（存在・性質）
活発,p,〜である・になる（評価・感情）主観
活発化,p,〜する（出来事）
活躍,p,〜する（行為）自分 & ?〜する（出来事）
活用,e,〜する（行為）
活力,p,〜がある・高まる（存在・性質）
渇,n,〜がある・高まる（存在・性質）
渇き,n,〜がある・高まる（存在・性質）
渇仰,p,〜する（行為）他人
渇水,n,〜である・になる（状態）客観
滑らか,p,〜である・になる（評価・感情）主観
滑らかさ,p,〜がある・高まる（存在・性質）
滑稽,n,〜である・になる（評価・感情）主観
滑降,n,〜する（行為）
滑落,n,〜する（出来事）
葛藤,n,〜する（行為） & ?〜する(出来事）
株,p,〜がある・高まる（存在・性質）
株式,e,〜である・になる（状態）客観
株主資本,e,〜である・になる（状態）客観
株数,p,〜がある・高まる（存在・性質）
鎌倉幕府,e,〜である・になる（状態）客観
瓦礫,n,〜がある・高まる（存在・性質）
乾き目,n,〜である・になる（状態）客観
乾性,e,〜である・になる（状態）客観
乾燥肌,n,〜である・になる（状態）客観
乾杯,p,〜する（行為）
乾癬,n,〜する（出来事）
冠婚葬祭,e,〜がある・高まる（存在・性質）
冠水,n,〜する（出来事）
寒さ,n,〜がある・高まる（存在・性質）
寒気,n,〜がある・高まる（存在・性質）
寒心,n,〜する（出来事）
寒村,n,〜である・になる（評価・感情）主観
刊,e,〜する（行為）
刊行,e,〜する（行為）
勘,p,〜がある・高まる（存在・性質）
勘ぐり,n,〜する（行為）
勘違い,n,〜する（出来事）
勘気,n,〜がある・高まる（存在・性質）
勘当,n,〜する（行為）
勧め,e,〜がある・高まる（存在・性質）
勧業,e,〜する（行為）
勧奨,e,〜する（行為）
勧進,e,〜する（行為）
勧善,p,〜する（行為）自分
勧誘,e,〜する（行為）
巻き舌,e,〜である・になる（状態）客観
巻き添え,n,〜である・になる（状態）客観
巻き返し,p,〜がある・高まる（存在・性質）
喚起,e,〜する（行為）
堪忍,n,〜する（行為）
堪能,p,〜する（行為）
姦淫,n,〜する（行為）
完ぺき,p,〜である・になる（評価・感情）主観
完治,p,〜する（出来事）
完勝,p,〜する（出来事）
完遂,e,〜する（行為）
完成,p,〜する（出来事）
完成度,p,〜がある・高まる（存在・性質）
完全,p,〜である・になる（評価・感情）主観
完全失業率,n,〜がある・高まる（存在・性質）
完全性,p,〜がある・高まる（存在・性質）
完全無欠,p,〜である・になる（評価・感情）主観
完走,p,〜する（行為）
完投,p,〜する（行為）
完敗,n,〜する（出来事）
完売,e,〜する（出来事）
完備,e,〜する（行為）
完封,p,〜する（出来事）
完封負け,n,〜する（出来事）
完了,e,〜する（行為）
完璧,p,〜である・になる（評価・感情）主観
官許,e,〜する（行為）
官能,p,〜である・になる（評価・感情）主観
官僚主義,n,〜である・になる（評価・感情）主観
寛厚,p,〜である・になる（評価・感情）主観
寛容,p,〜である・になる（評価・感情）主観
寛容さ,p,〜がある・高まる（存在・性質）
干ばつ,n,〜がある・高まる（存在・性質）
干ぼし,n,〜する（行為）
干渉,e,〜する（行為）
干犯,n,〜する（行為）
幹部,e,〜である・になる（状態）客観
患い,n,〜がある・高まる（存在・性質）
患者,n,〜である・になる（状態）客観
患部,n,〜である・になる（状態）客観
感じ,e,〜がある・高まる（存在・性質）
感悦,p,〜する（行為）自分
感応,e,〜する（行為）
感慨,p,〜である・になる（評価・感情）主観
感慨無量,p,〜である・になる（評価・感情）主観
感覚,e,〜がある・高まる（存在・性質）
感激,p,〜する（出来事）
感謝,p,〜する（行為）
感謝状,p,〜がある・高まる（存在・性質）
感受性,p,〜がある・高まる（存在・性質）
感傷,n,〜する（行為）
感情,e,〜がある・高まる（存在・性質）
感触,e,〜がある・高まる（存在・性質）
感心,p,〜する（出来事）
感性,p,〜がある・高まる（存在・性質）
感染,n,〜する（出来事）
感染ルート,n,〜がある・高まる（存在・性質）
感染経路,n,〜がある・高まる（存在・性質）
感染者,n,〜である・になる（状態）客観
感染症,n,〜である・になる（状態）客観
感想,e,〜がある・高まる（存在・性質）
感想メール,e,〜がある・高まる（存在・性質）
感嘆,p,〜する（出来事）
感電,n,〜する（出来事）
感度,p,〜がある・高まる（存在・性質）
感動,p,〜する（出来事）
感服,p,〜する（出来事）
感冒,n,〜である・になる（状態）客観
感銘,p,〜する（出来事）
感銘・肝銘,p,〜する（出来事）
感涙,p,〜する（出来事）
慣性,e,〜がある・高まる（存在・性質）
換気,e,〜する（行為）
換金,e,〜する（行為）
敢闘,p,〜する（出来事）
歓び,p,〜がある・高まる（存在・性質）
歓喜,p,〜する（出来事）
歓迎,p,〜する（行為）
歓呼,e,〜する（行為）
歓心,p,〜がある・高まる（存在・性質）
歓声,p,〜がある・高まる（存在・性質）
汗,e,〜する（出来事）
汗だく,n,〜である・になる（状態）客観
漢方,e,〜である・になる（状態）客観
環境,e,〜である・になる（状態）客観
環境悪化,n,〜する（出来事）
環境影響,e,〜がある・高まる（存在・性質）
環境汚染,n,〜がある・高まる（存在・性質）
環境破壊,n,〜がある・高まる（存在・性質）
環境配慮,e,〜する（行為）
環境変数,e,〜がある・高まる（存在・性質）
環境保護,e,〜する（行為）
環境保全,e,〜する（行為）
甘え,p,〜がある・高まる（存在・性質）
甘えん坊,n,〜である・になる（評価・感情）主観
甘さ,?p?n,〜がある・高まる（存在・性質）
甘み,e,〜がある・高まる（存在・性質）
甘口,e,〜である・になる（評価・感情）主観
甘辛,e,〜である・になる（評価・感情）主観
甘味,e,〜がある・高まる（存在・性質）
監禁,n,〜する（行為）
監護,e,〜する（行為）
監獄,n,〜に行く（場所）
監査,e,〜する（行為）
監視,e,〜する（行為）
監督,e,〜する（行為）
監督責任,n,〜がある・高まる（存在・性質）
看護,e,〜する（行為）
看板倒れ,n,〜である・になる（評価・感情）主観
管見,n,〜である・になる（評価・感情）主観
簡易,p,〜である・になる（評価・感情）主観
簡潔,p,〜である・になる（評価・感情）主観
簡捷,p,〜である・になる（評価・感情）主観
簡素,p,〜である・になる（評価・感情）主観
簡素化,e,〜する（行為）
簡単,p,〜である・になる（評価・感情）主観
簡単操作,e,〜する（行為）
簡便,p,〜である・になる（評価・感情）主観
簡明,p,〜である・になる（評価・感情）主観
簡約,e,〜する（行為）
簡略,e,〜する（行為）
緩み,e,〜がある・高まる（存在・性質）
緩やか,e,〜である・になる（評価・感情）主観
緩急,e,〜がある・高まる（存在・性質）
緩衝,p,〜がある・高まる（存在・性質）
緩速,e,〜である・になる（状態）客観
緩慢,n,〜である・になる（評価・感情）主観
緩和,e,〜する（行為）
肝がん,n,〜である・になる（状態）客観
肝炎,n,〜である・になる（状態）客観
肝癌,n,〜である・になる（状態）客観
肝機能,e,〜がある・高まる（存在・性質）
肝機能障害,n,〜がある・高まる（存在・性質）
肝硬変,n,〜である・になる（状態）客観
肝細胞癌,n,〜である・になる（状態）客観
肝試し,e,〜する（行為）
肝臓がん,n,〜である・になる（状態）客観
肝臓ガン,n,〜である・になる（状態）客観
肝臓癌,n,〜である・になる（状態）客観
肝臓障害,n,〜がある・高まる（存在・性質）
肝臓病,n,〜である・になる（状態）客観
肝不全,n,〜である・になる（状態）客観
肝銘,p,〜する（出来事）
艦砲射撃,n,〜する（行為）
観,e,〜する（行為）
観客動員数,p,〜がある・高まる（存在・性質）
観光,p,〜する（行為）
観光案内所,e,〜に行く（場所）
観光客,p,〜がある・高まる（存在・性質）
観察,e,〜する（行為）
観察眼,p,〜がある・高まる（存在・性質）
観察力,p,〜がある・高まる（存在・性質）
観衆,p,〜がある・高まる（存在・性質）
観測,e,〜する（行為）
還付,e,〜する（行為）
間違い,n,〜がある・高まる（存在・性質）
間違い・間違え,n,〜がある・高まる（存在・性質）
間違え,n,〜がある・高まる（存在・性質）
間隙,n,〜がある・高まる（存在・性質）
間質性肺炎,n,〜である・になる（状態）客観
間取り,e,〜である・になる（状態）客観
間抜け,n,〜である・になる（評価・感情）主観
関が原の戦い,e,〜がある・高まる（存在・性質）
関の山,e,〜である・になる（評価・感情）主観
関わり,?p?n,〜がある・高まる（存在・性質）
関越自動車道,e,〜である・になる（状態）客観
関心,p,〜がある・高まる（存在・性質）
関税,n,〜がある・高まる（存在・性質）
関節炎,n,〜である・になる（状態）客観
関節痛,n,〜がある・高まる（存在・性質）
関東大震災,n,〜がある・高まる（存在・性質）
関門,e,〜がある・高まる（存在・性質）
陥没,n,〜する（出来事）
陥落,n,〜する（出来事）
韓国,e,〜に行く（場所）
韓国人,e,〜である・になる（状態）客観
丸見え,n,〜である・になる（状態）客観
丸出し,n,〜である・になる（状態）客観
丸損,n,〜する（出来事）
含み笑い,n,〜する（行為）
含み声,n,〜である・になる（状態）客観
含み損,n,〜である・になる（状態）客観
含むところ,n,〜がある・高まる（存在・性質）
含羞,n,〜がある・高まる（存在・性質）
癌,n,〜である・になる（状態）客観
癌細胞,n,〜がある・高まる（存在・性質）
眼疾,n,〜である・になる（状態）客観
眼精疲労,n,〜である・になる（状態）客観
眼病,n,〜である・になる（状態）客観
岩手,e,〜に行く（場所）
頑健,p,〜である・になる（状態）客観
頑固,n,〜である・になる（評価・感情）主観
頑丈,p,〜である・になる（評価・感情）主観
頑張り,p,〜がある・高まる（存在・性質）
願い,e,〜がある・高まる（存在・性質）
願い事,p,〜がある・高まる（存在・性質）
願ったり叶ったり,p,〜である・になる（評価・感情）主観
願望,p,〜がある・高まる（存在・性質）
企画力,p,〜がある・高まる（存在・性質）
企業イメージ,p,〜がある・高まる（存在・性質）
企業家,e,〜である・になる（状態）客観
企業間競争,e,〜がある・高まる（存在・性質）
危うさ,n,〜がある・高まる（存在・性質）
危なげ,n,〜である・になる（評価・感情）主観
危害,n,〜がある・高まる（存在・性質）
危機,n,〜がある・高まる（存在・性質）
危機感,n,〜がある・高まる（存在・性質）
危機管理,e,〜する（行為）
危急,n,〜である・になる（評価・感情）主観
危険,n,〜である・になる（評価・感情）主観 & 〜である・になる（評価・感情）客観もあり
危険箇所,n,〜がある・高まる（存在・性質）
危険信号,e,〜がある・高まる（存在・性質）
危険性,n,〜がある・高まる（存在・性質）
危地,n,〜である・になる（評価・感情）主観
危篤,n,〜である・になる（状態）客観
危篤状態,n,〜である・になる（状態）客観
危難,n,〜がある・高まる（存在・性質）
危殆,n,〜である・になる（評価・感情）主観
危惧,e,〜する（行為）
喜び,p,〜がある・高まる（存在・性質）
喜悦,p,〜する（行為）自分
喜捨,p,〜する（行為）自分
喜色,p,〜がある・高まる（存在・性質）
喜怒,e,〜がある・高まる（存在・性質）
喜怒哀楽,e,〜がある・高まる（存在・性質）
器用,p,〜である・になる（評価・感情）主観
器用さ,p,〜がある・高まる（存在・性質）
器用貧乏,n,〜である・になる（評価・感情）主観
器量よし,p,〜である・になる（評価・感情）主観
器量人,p,〜である・になる（評価・感情）主観
基準,e,〜がある・高まる（存在・性質）
基準財政需要額,e,〜がある・高まる（存在・性質）
基礎,p,〜がある・高まる（存在・性質）
基礎データ,e,〜である・になる（状態）客観
基礎学力,p,〜がある・高まる（存在・性質）
基礎基本,p,〜がある・高まる（存在・性質）
基礎体力,p,〜がある・高まる（存在・性質）
基礎代謝,p,〜がある・高まる（存在・性質）
基礎知識,p,〜がある・高まる（存在・性質）
基地,e,〜に行く（場所）
基地外,e,〜である・になる（状態）客観
基地問題,e,〜である・になる（状態）客観
基調,e,〜がある・高まる（存在・性質）
基盤,p,〜がある・高まる（存在・性質）
基本,e,〜である・になる（状態）客観
基本機能,p,〜がある・高まる（存在・性質）
基本合意,e,〜する（行為）
奇,n,〜である・になる（評価・感情）主観
奇異,n,〜である・になる（評価・感情）主観
奇禍,n,〜がある・高まる（存在・性質）
奇怪,n,〜である・になる（評価・感情）主観
奇観,n,〜である・になる（評価・感情）主観
奇形,n,〜である・になる（状態）客観
奇効,n,〜がある・高まる（存在・性質）
奇才,e,〜である・になる（評価・感情）主観
奇襲,n,〜する（行為）
奇人,n,〜である・になる（評価・感情）主観
奇声,n,〜がある・高まる（存在・性質）
奇跡,p,〜である・になる（評価・感情）主観 & !〜である・になる（評価・感情）客観もあり？
奇跡・奇蹟,p,〜である・になる（評価・感情）主観
奇蹟,p,〜である・になる（評価・感情）主観
奇想,e,〜である・になる（評価・感情）主観
奇特,n,〜である・になる（評価・感情）主観
奇抜,e,〜である・になる（評価・感情）主観
奇病,n,〜である・になる（状態）客観
奇癖,e,〜がある・高まる（存在・性質）
奇妙,n,〜である・になる（評価・感情）主観
奇問,n,〜である・になる（評価・感情）主観
奇麗,p,〜である・になる（評価・感情）主観
嬉しさ,p,〜がある・高まる（存在・性質）
嬉し涙,p,〜する（出来事）
寄り切り,e,〜である・になる（状態）客観
寄り倒し,e,〜である・になる（状態）客観
寄進,e,〜する（行為）
寄生虫,e,〜である・になる（状態）客観
寄付,e,〜する（行為）
寄付・寄附,e,〜する（行為）
寄附,p,〜する（行為）他人
寄与,e,〜する（行為）
希少,p,〜である・になる（評価・感情）主観
希少価値,p,〜がある・高まる（存在・性質）
希代,p,〜である・になる（評価・感情）主観
希望,p,〜である・になる（評価・感情）主観
希望価格,e,〜がある・高まる（存在・性質）
希覯,e,〜である・になる（評価・感情）主観
忌避,n,〜する（行為）
忌諱,n,〜する（行為）
旗手,e,〜である・になる（状態）客観
既刊,e,〜である・になる（状態）客観
既視感,e,〜がある・高まる（存在・性質）
既成概念,n,〜がある・高まる（存在・性質）
既成事実,n,〜がある・高まる（存在・性質）
既得権益,p,〜がある・高まる（存在・性質）
既報,e,〜である・になる（状態）客観
期限,e,〜がある・高まる（存在・性質）
期待,p,〜する（行為）
期待外れ,n,〜である・になる（評価・感情）主観
期待感,p,〜がある・高まる（存在・性質）
期日,e,〜がある・高まる（存在・性質）
機会,p,〜がある・高まる（存在・性質）
機会均等,e,〜である・になる（状態）客観
機会損失,n,〜する（出来事）
機嫌,?p?n,〜である・になる（状態）客観
機動性,p,〜がある・高まる（存在・性質）
機動的,p,〜である・になる（評価・感情）主観
機動力,p,〜がある・高まる（存在・性質）
機能,p,〜がある・高まる（存在・性質）
機能強化,p,〜する（行為）自分
機能訓練,e,〜がある・高まる（存在・性質）
機能障害,n,〜がある・高まる（存在・性質）
機能性,p,〜がある・高まる（存在・性質）
機能低下,n,〜する（出来事）
機能美,p,〜がある・高まる（存在・性質）
機能不全,n,〜である・になる（状態）客観
機敏,p,〜である・になる（評価・感情）主観
機密費,e,〜である・になる（状態）客観
帰らぬ旅,n,〜である・になる（状態）客観
帰依,e,〜する（行為）
帰巣性,e,〜がある・高まる（存在・性質）
気,?p?n,〜がある・高まる（存在・性質）
気さく,p,〜である・になる（評価・感情）主観
気の張り,e,〜がある・高まる（存在・性質）
気の毒,n,〜である・になる（評価・感情）主観
気ふさぎ,n,〜である・になる（評価・感情）主観
気ぶっせい,n,〜である・になる（評価・感情）主観
気まずさ,n,〜がある・高まる（存在・性質）
気まま,e,〜である・になる（評価・感情）主観
気運,e,〜がある・高まる（存在・性質）
気炎,p,〜がある・高まる（存在・性質）
気温差,e,〜がある・高まる（存在・性質）
気概,p,〜がある・高まる（存在・性質）
気楽,p,〜である・になる（評価・感情）主観
気掛かり,n,〜がある・高まる（存在・性質）
気管支炎,n,〜である・になる（状態）客観
気管支喘息,n,〜である・になる（状態）客観
気詰まり,n,〜する（出来事）
気胸,n,〜である・になる（状態）客観
気苦労,n,〜する（出来事）
気軽,p,〜である・になる（評価・感情）主観
気遣い,e,〜する（行為）
気遣わしさ,n,〜がある・高まる（存在・性質）
気後れ,n,〜する（出来事）
気構え,p,〜する（出来事）
気合,p,〜がある・高まる（存在・性質）
気合い,p,〜がある・高まる（存在・性質）
気合い負け,n,〜する（出来事）
気骨,p,〜がある・高まる（存在・性質）
気持ち,p,〜がある・高まる（存在・性質）
気持ちよさ,p,〜がある・高まる（存在・性質）
気持ち悪さ,n,〜がある・高まる（存在・性質）
気持ち良さ,p,〜がある・高まる（存在・性質）
気質,e,〜である・になる（状態）客観
気重,n,〜である・になる（評価・感情）主観
気丈,p,〜である・になる（評価・感情）主観
気乗り,e,〜する（行為）
気色,e,〜がある・高まる（存在・性質）
気随,n,〜である・になる（評価・感情）主観
気随気まま,n,〜である・になる（評価・感情）主観
気勢,p,〜がある・高まる（存在・性質）
気絶,n,〜する（出来事）
気息,e,〜がある・高まる（存在・性質）
気息奄奄,n,〜である・になる（状態）客観
気任せ,n,〜する（行為）
気配,e,〜がある・高まる（存在・性質）
気配り,e,〜する（行為）
気迫,p,〜がある・高まる（存在・性質）
気疲れ,n,〜する（出来事）
気品,p,〜がある・高まる（存在・性質）
気付き,e,〜がある・高まる（存在・性質）
気付け,e,〜である・になる（状態）客観
気負い,e,〜がある・高まる（存在・性質）
気風,p,〜がある・高まる（存在・性質）
気分,e,〜である・になる（状態）客観
気分一新,p,〜する（行為）自分
気分転換,p,〜する（行為）
気泡,n,〜がある・高まる（存在・性質）
気密性,p,〜がある・高まる（存在・性質）
気落ち,n,〜する（出来事）
気力,p,〜がある・高まる（存在・性質）
気鬱,n,〜である・になる（状態）客観
季刊,e,〜する（行為）
季節,e,〜がある・高まる（存在・性質）
季節感,p,〜がある・高まる（存在・性質）
稀,e,〜である・になる（状態）客観
紀律,p,〜がある・高まる（存在・性質）
規制,e,〜がある・高まる（存在・性質）
規制強化,e,〜する（行為）
規整,e,〜がある・高まる（存在・性質）
規正,e,〜する（行為）
規正・規整,e,〜がある・高まる（存在・性質）
規則,e,〜がある・高まる（存在・性質）
規模,p,〜がある・高まる（存在・性質）
規約,e,〜がある・高まる（存在・性質）
規律,e,〜がある・高まる（存在・性質）
規律,p,〜がある・高まる（存在・性質）
記憶障害,n,〜がある・高まる（存在・性質）
記憶喪失,n,〜である・になる（状態）客観
記憶容量,p,〜がある・高まる（存在・性質）
記憶力,p,〜がある・高まる（存在・性質）
記載事項,e,〜である・になる（状態）客観
記入ミス,n,〜がある・高まる（存在・性質）
記念,e,〜する（行為）
記念講演,e,〜する（行為）
記念品,p,〜がある・高まる（存在・性質）
記録,p,〜する（行為）
貴意,p,〜がある・高まる（存在・性質）
貴重,p,〜である・になる（評価・感情）主観
貴女,e,〜である・になる（状態）客観
起業,e,〜する（行為）
起業家,e,〜である・になる（状態）客観
起業家精神,e,〜である・になる（評価・感情）主観
起源,p,〜がある・高まる（存在・性質）
起死回生,p,〜する（出来事）
起点,e,〜がある・高まる（存在・性質）
起伏,e,〜がある・高まる（存在・性質）
輝き,p,〜がある・高まる（存在・性質）
飢え,n,〜がある・高まる（存在・性質）
飢餓,n,〜する（出来事）
飢餓感,n,〜がある・高まる（存在・性質）
飢渇,n,〜する（出来事）
飢饉,n,〜がある・高まる（存在・性質）
鬼,e,〜である・になる（評価・感情）主観
鬼に金棒,p,〜である・になる（評価・感情）主観
鬼ばば,n,〜である・になる（評価・感情）主観
鬼気,n,〜である・になる（評価・感情）主観
鬼才,p,〜である・になる（評価・感情）主観
鬼女,n,〜である・になる（評価・感情）主観
鬼神,e,〜である・になる（状態）客観
鬼畜,n,〜である・になる（評価・感情）主観
亀レス,n,〜する（行為）
亀裂,n,〜がある・高まる（存在・性質）
偽り,n,〜がある・高まる（存在・性質）
偽言,n,〜する（行為）
偽者,n,〜である・になる（評価・感情）主観
偽証,n,〜する（行為）
偽善,n,〜である・になる（評価・感情）主観
偽装,n,〜する（行為）
偽造,n,〜する（行為）
偽物,n,〜である・になる（評価・感情）主観
戯言,n,〜である・になる（評価・感情）主観
戯作,e,〜である・になる（状態）客観
技,p,〜がある・高まる（存在・性質）
技あり,p,〜である・になる（状態）客観
技芸,e,〜がある・高まる（存在・性質）
技巧,p,〜がある・高まる（存在・性質）
技巧派,e,〜である・になる（状態）客観
技術,p,〜がある・高まる（存在・性質）
技術開発,e,〜する（行為）
技術向上,p,〜する（出来事）
技術指導,e,〜する（行為）
技術者,p,〜である・になる（状態）客観
技術面,e,〜である・になる（状態）客観
技術力,p,〜がある・高まる（存在・性質）
技能,p,〜がある・高まる（存在・性質）
技量,p,〜がある・高まる（存在・性質）
欺瞞,n,〜である・になる（評価・感情）主観
犠牲,n,〜である・になる（評価・感情）主観
犠牲者,n,〜がある・高まる（存在・性質）
犠打,e,〜する（行為）
犠飛,e,〜である・になる（状態）客観
疑い,n,〜がある・高まる（存在・性質）
疑義,n,〜がある・高まる（存在・性質）
疑似体験,e,〜する（行為）
疑心,n,〜がある・高まる（存在・性質）
疑心暗鬼,n,〜である・になる（評価・感情）主観
疑点,n,〜がある・高まる（存在・性質）
疑念,n,〜がある・高まる（存在・性質）
疑問,e,〜がある・高まる（存在・性質）
疑問視,n,〜する（行為）
疑惑,n,〜がある・高まる（存在・性質）
義援,p,〜する（行為）他人
義賊,p,〜である・になる（評価・感情）主観
義父,e,〜である・になる（状態）客観
義務,e,〜がある・高まる（存在・性質）
義勇,p,〜がある・高まる（存在・性質）
義理,e,〜がある・高まる（存在・性質）
義理人情,p,〜である・になる（評価・感情）主観
議員,e,〜である・になる（状態）客観
議員辞職,n,〜する（行為）
議論,e,〜する（出来事）
吉,p,〜である・になる（評価・感情）主観
吉凶,n,〜である・になる（評価・感情）主観
吉左右,e,〜がある・高まる（存在・性質）
吉事,p,〜である・になる（評価・感情）主観
吉祥,p,〜である・になる（評価・感情）主観
吉相,p,〜である・になる（評価・感情）主観
吉兆,p,〜である・になる（評価・感情）主観
吉日,p,〜である・になる（評価・感情）主観
吉報,p,〜がある・高まる（存在・性質）
吃音,n,〜である・になる（状態）客観
喫煙,n,〜する（行為）
喫煙者,n,〜である・になる（状態）客観
喫緊,n,〜である・になる（状態）客観
詰まり,n,〜がある・高まる（存在・性質）
詰み,n,〜する（行為）
却下,n,〜する（行為）
客観性,e,〜がある・高まる（存在・性質）
客気,e,〜がある・高まる（存在・性質）
客先,e,〜である・になる（状態）客観
客体,e,〜である・になる（状態）客観
脚気,n,〜である・になる（状態）客観
脚線美,p,〜である・になる（評価・感情）主観
脚本家,e,〜である・になる（状態）客観
脚力,p,〜がある・高まる（存在・性質）
虐殺,n,〜する（行為）
虐待,n,〜する（行為）
逆コース,e,〜である・になる（状態）客観
逆境,n,〜である・になる（状態）客観
逆光,n,〜である・になる（状態）客観
逆効果,n,〜である・になる（評価・感情）主観
逆恨み,n,〜する（行為）
逆子,n,〜である・になる（状態）客観
逆襲,e,〜する（行為）
逆心,n,〜がある・高まる（存在・性質）
逆転,e,〜する（出来事）
逆転劇,e,〜がある・高まる（存在・性質）
逆転勝利,p,〜する（出来事）
逆転負け,n,〜する（出来事）
逆風,n,〜がある・高まる（存在・性質）
逆流,e,〜する（出来事）
久しぶり,e,〜である・になる（状態）客観
久し振り,e,〜である・になる（状態）客観
仇敵,n,〜である・になる（評価・感情）主観
休み,e,〜である・になる（状態）客観
休暇,e,〜がある・高まる（存在・性質）
休学,n,〜する（行為）
休刊,n,〜する（行為） & ?〜する(出来事)もあり？
休憩,p,〜する（行為）
休止,e,〜する（行為）
休心,e,〜する（行為）
休心・休神,e,〜する（行為）
休神,e,〜する（行為）
休戚,e,〜である・になる（評価・感情）主観
休息,e,〜する（行為）
休電,n,〜する（行為）
休日,e,〜である・になる（状態）客観
休日出勤,n,〜する（行為）
吸い殻,n,〜がある・高まる（存在・性質）
吸引,e,〜する（行為）
吸殻,e,〜がある・高まる（存在・性質）
吸血鬼,n,〜である・になる（状態）客観
吸湿性,e,〜がある・高まる（存在・性質）
吸収,e,〜する（行為）
吸収性,p,〜がある・高まる（存在・性質）
吸入,e,〜する（行為）
宮刑,n,〜する（行為）
急,n,〜である・になる（状態）客観
急ぎ,n,〜である・になる（状態）客観
急患,n,〜である・になる（状態）客観
急死,n,〜する（出来事）
急上昇,e,〜する（行為）
急場,e,〜である・になる（状態）客観
急場しのぎ,n,〜する（出来事）
急性,e,〜である・になる（状態）客観
急性アルコール中毒,n,〜である・になる（状態）客観
急性肝炎,n,〜である・になる（状態）客観
急性期,n,〜である・になる（状態）客観
急性心筋梗塞,n,〜である・になる（状態）客観
急性心不全,n,〜である・になる（状態）客観
急逝,n,〜する（出来事）
急増,e,〜する（出来事）
急騰,e,〜する（出来事）
急難,n,〜である・になる（状態）客観
急迫,n,〜する（出来事）
急病,n,〜である・になる（状態）客観
急変,n,〜する（出来事）
急報,e,〜である・になる（状態）客観
急落,n,〜する（出来事）
救い,p,〜がある・高まる（存在・性質）
救援,e,〜する（行為）
救急,n,〜である・になる（状態）客観
救護,e,〜する（行為）
救済,e,〜する（行為）
救済措置,p,〜がある・高まる（存在・性質）
救出,p,〜する（行為）
救助,p,〜する（行為）
救命,e,〜する（行為）
朽廃,n,〜する（出来事）
求愛,e,〜する（行為）
求刑,n,〜する（行為）
求心力,p,〜がある・高まる（存在・性質）
求人,e,〜がある・高まる（存在・性質）
泣きどころ,n,〜がある・高まる（存在・性質）
泣き言,n,〜である・になる（評価・感情）主観
泣き声,n,〜である・になる（状態）客観
球威,p,〜がある・高まる（存在・性質）
球菌,e,〜がある・高まる（存在・性質）
球状,e,〜である・になる（状態）客観
球速,p,〜がある・高まる（存在・性質）
究極,e,〜である・になる（評価・感情）主観
究明,e,〜する（行為）
窮まり,n,〜がある・高まる（存在・性質）
窮屈,n,〜である・になる（評価・感情）主観
窮屈さ,n,〜がある・高まる（存在・性質）
窮状,n,〜である・になる（評価・感情）主観
窮地,n,〜である・になる（評価・感情）主観
窮迫,n,〜する（出来事）
窮乏,n,〜する（出来事）
給付,e,〜する（行為）
給与,e,〜する（行為）
旧詠,e,〜がある・高まる（存在・性質）
旧怨,n,〜がある・高まる（存在・性質）
旧恩,p,〜がある・高まる（存在・性質）
旧交,e,〜がある・高まる（存在・性質）
旧作,e,〜がある・高まる（存在・性質）
旧情報,e,〜がある・高まる（存在・性質）
旧聞,n,〜がある・高まる（存在・性質）
居住性,p,〜がある・高まる（存在・性質）
居直り強盗,n,〜である・になる（状態）客観
居眠り,n,〜する（出来事）
巨匠,p,〜である・になる（評価・感情）主観
